timestamp,open,high,low,close,volume
2021:09:18 21:00:00,47974.02,48100.0,47859.59,47874.92,764.2899
2021:09:18 22:00:00,47874.91,48084.18,47830.08,48038.33,768.10754
2021:09:18 23:00:00,48038.34,48369.37,47950.56,48292.74,1384.86
2021:09:19 00:00:00,48292.75,48372.83,47899.99,47932.01,1421.8733
2021:09:19 01:00:00,47932.0,47932.01,47591.83,47872.86,1564.3672
2021:09:19 02:00:00,47872.86,48015.25,47763.86,48007.06,723.33673
2021:09:19 03:00:00,48007.06,48040.0,47780.81,47844.88,461.4094
2021:09:19 04:00:00,47844.88,48035.99,47763.85,47846.11,704.2841
2021:09:19 05:00:00,47846.12,48024.64,47763.87,48003.63,618.4929
2021:09:19 06:00:00,48003.63,48140.02,47880.72,48129.12,937.4929
2021:09:19 07:00:00,48129.12,48218.97,47924.97,48157.7,857.3072
2021:09:19 08:00:00,48157.7,48315.78,48131.46,48259.7,1067.3304
2021:09:19 09:00:00,48259.71,48333.0,48070.0,48117.19,913.4217
2021:09:19 10:00:00,48117.19,48175.77,48050.0,48061.89,860.5299
2021:09:19 11:00:00,48061.89,48076.57,47180.32,47327.73,3154.7156
2021:09:19 12:00:00,47327.73,47442.5,47069.01,47274.52,2390.4434
2021:09:19 13:00:00,47274.53,47392.72,47200.76,47325.46,1001.9365
2021:09:19 14:00:00,47322.11,47710.0,47258.88,47580.0,1938.2777
2021:09:19 15:00:00,47580.0,47770.0,47525.0,47646.72,1015.7764
2021:09:19 16:00:00,47646.71,47726.27,47487.74,47544.91,1432.683
2021:09:19 17:00:00,47544.91,47655.0,47287.91,47359.99,1412.0829
2021:09:19 18:00:00,47359.99,47785.0,47291.66,47659.39,1325.6426
2021:09:19 19:00:00,47659.4,47749.99,47339.27,47376.72,1208.4633
2021:09:19 20:00:00,47376.72,47607.79,47260.0,47594.67,889.28656
2021:09:19 21:00:00,47594.66,47666.01,47354.39,47457.0,636.00824
2021:09:19 22:00:00,47457.0,47607.8,46829.18,47042.94,2371.3372
2021:09:19 23:00:00,47042.93,47369.59,46973.18,47241.75,940.74445
2021:09:20 00:00:00,47241.75,47347.25,46750.43,46977.98,2097.3828
2021:09:20 01:00:00,46978.86,47312.93,46909.01,47220.79,926.74725
2021:09:20 02:00:00,47220.79,47261.51,45811.0,45938.37,4464.6367
2021:09:20 03:00:00,45946.06,46076.72,45100.0,45542.76,4195.072
2021:09:20 04:00:00,45542.75,45776.14,45338.36,45650.45,2093.1833
2021:09:20 05:00:00,45650.44,45836.85,45606.77,45724.73,1236.7483
2021:09:20 06:00:00,45724.73,45796.97,45444.44,45638.93,1410.7457
2021:09:20 07:00:00,45638.93,45799.78,44444.0,44824.89,4838.7344
2021:09:20 08:00:00,44830.01,45156.33,44662.14,45046.55,2150.5784
2021:09:20 09:00:00,45049.85,45189.82,44753.18,44844.02,1448.8376
2021:09:20 10:00:00,44844.01,45295.0,44265.9,44585.33,4593.609
2021:09:20 11:00:00,44585.32,44625.78,43240.33,43739.75,7054.6226
2021:09:20 12:00:00,43734.0,44050.0,42500.0,43532.0,10019.731
2021:09:20 13:00:00,43532.0,44135.0,43135.68,44054.65,5676.4473
2021:09:20 14:00:00,44054.64,44134.47,43693.97,43807.99,3381.9363
2021:09:20 15:00:00,43807.99,44013.15,43435.0,43844.88,2996.4993
2021:09:20 16:00:00,43844.88,44100.0,43557.87,43850.46,2392.2136
2021:09:20 17:00:00,43850.45,44250.0,43726.83,44044.12,1405.251
2021:09:20 18:00:00,44044.11,44120.91,43224.0,43406.62,2697.848
2021:09:20 19:00:00,43406.61,43951.82,42888.0,43850.25,4181.6177
2021:09:20 20:00:00,43850.26,43968.67,43215.0,43540.38,1786.5486
2021:09:20 21:00:00,43545.85,43913.83,43426.62,43516.86,1184.1249
2021:09:20 22:00:00,43516.87,43940.0,43043.16,43343.03,2070.266
2021:09:20 23:00:00,43343.02,43640.0,42551.11,43015.62,3700.1426
2021:09:21 00:00:00,43016.64,43038.18,40200.0,41666.69,12146.724
2021:09:21 01:00:00,41666.68,42824.0,41554.09,42762.58,3673.9612
2021:09:21 02:00:00,42762.57,43111.0,42516.06,42900.0,2838.887
2021:09:21 03:00:00,42900.01,42971.14,42574.53,42683.01,1706.176
2021:09:21 04:00:00,42683.02,42890.76,42306.9,42433.08,2188.4507
2021:09:21 05:00:00,42433.09,42750.28,42172.24,42564.99,1894.6793
2021:09:21 06:00:00,42565.0,43076.99,42556.03,42894.7,2010.9036
2021:09:21 07:00:00,42894.71,43340.0,42750.0,43301.07,2199.1606
2021:09:21 08:00:00,43301.08,43477.99,43050.0,43266.17,2293.8604
2021:09:21 09:00:00,43266.18,43425.92,43063.19,43149.96,1681.0272
2021:09:21 10:00:00,43149.96,43639.0,43065.68,43446.17,1880.1807
2021:09:21 11:00:00,43446.17,43562.95,43229.41,43288.97,1467.9509
2021:09:21 12:00:00,43288.97,43550.0,43071.64,43116.0,2304.1543
2021:09:21 13:00:00,43121.13,43331.23,42793.0,43131.0,2573.5989
2021:09:21 14:00:00,43131.0,43169.51,42146.13,42429.75,3812.8755
2021:09:21 15:00:00,42429.75,43315.0,42317.0,43072.81,2531.1753
2021:09:21 16:00:00,43072.81,43295.66,42360.46,42446.3,2542.159
2021:09:21 17:00:00,42446.3,42595.0,41502.0,41691.42,4137.706
2021:09:21 18:00:00,41691.43,42831.7,41628.0,42196.41,4595.4893
2021:09:21 19:00:00,42196.41,42484.47,41705.13,42013.63,2603.0242
2021:09:21 20:00:00,42010.81,42331.87,40738.63,40960.32,5540.169
2021:09:21 21:00:00,40960.32,41963.44,39600.0,41379.1,8654.395
2021:09:21 22:00:00,41379.11,41650.6,40451.23,40508.13,4254.731
2021:09:21 23:00:00,40520.0,41061.75,40216.2,40734.38,5002.6426
2021:09:22 00:00:00,40734.09,41487.66,40565.39,41017.29,4446.779
2021:09:22 01:00:00,41019.67,42360.0,40806.68,42199.99,4958.054
2021:09:22 02:00:00,42200.0,42288.04,41891.69,42030.0,1919.5372
2021:09:22 03:00:00,42028.42,42420.75,42000.0,42052.09,2202.562
2021:09:22 04:00:00,42055.55,42215.97,41820.01,41890.0,1755.6515
2021:09:22 05:00:00,41890.01,42220.0,41840.0,42018.73,1460.1174
2021:09:22 06:00:00,42018.7,42369.99,41860.03,42326.66,1778.0089
2021:09:22 07:00:00,42326.65,42749.4,42129.19,42540.0,2663.9722
2021:09:22 08:00:00,42541.23,42618.55,42229.51,42289.81,1752.8011
2021:09:22 09:00:00,42289.81,42448.7,42117.23,42389.81,1703.543
2021:09:22 10:00:00,42389.82,42499.99,41952.0,42153.04,1707.0454
2021:09:22 11:00:00,42153.04,42205.0,41841.46,41928.32,1725.7538
2021:09:22 12:00:00,41928.31,42240.06,41874.65,42184.75,1345.7374
2021:09:22 13:00:00,42184.75,42675.46,42064.28,42372.29,2335.1355
2021:09:22 14:00:00,42372.3,42596.37,42271.36,42317.02,2718.2993
2021:09:22 15:00:00,42317.02,43296.0,42317.02,43222.96,4369.4165
2021:09:22 16:00:00,43222.96,43465.0,43072.0,43339.0,3071.956
2021:09:22 17:00:00,43339.0,43402.05,42922.18,43128.92,2290.927
2021:09:22 18:00:00,43128.91,44000.55,42931.02,43134.05,6091.1396
2021:09:22 19:00:00,43134.06,43565.57,42855.01,43384.9,2250.7598
2021:09:22 20:00:00,43384.93,43540.68,43164.32,43423.01,1620.9485
2021:09:22 21:00:00,43423.01,43643.89,43006.0,43247.3,1747.9197
2021:09:22 22:00:00,43247.3,43567.0,43185.69,43509.39,1221.7067
2021:09:22 23:00:00,43515.9,43673.42,43460.01,43543.61,1211.2836
2021:09:23 00:00:00,43546.37,43853.69,43111.42,43184.37,2506.689
2021:09:23 01:00:00,43184.37,43679.99,43069.09,43627.41,1578.9612
2021:09:23 02:00:00,43627.41,43800.8,43484.95,43704.43,1377.0012
2021:09:23 03:00:00,43701.7,44191.42,43617.45,44074.57,2278.7637
2021:09:23 04:00:00,44074.58,44296.0,44019.49,44036.52,1585.6768
2021:09:23 05:00:00,44036.51,44127.27,43685.8,43891.23,1525.801
2021:09:23 06:00:00,43891.24,44386.6,43710.0,44300.32,1636.156
2021:09:23 07:00:00,44300.31,44331.83,43962.0,44229.99,1614.7887
2021:09:23 08:00:00,44229.99,44297.25,43823.78,43859.73,1805.8684
2021:09:23 09:00:00,43859.69,44200.0,43788.43,43985.09,1553.1907
2021:09:23 10:00:00,43985.09,44150.0,43440.73,43770.59,3035.5017
2021:09:23 11:00:00,43770.59,43813.56,43361.0,43648.15,1758.2015
2021:09:23 12:00:00,43648.15,43933.85,43394.0,43509.0,2107.7014
2021:09:23 13:00:00,43509.01,44169.05,43420.01,44022.7,2627.7896
2021:09:23 14:00:00,44022.7,44258.11,43931.74,44133.0,2419.2222
2021:09:23 15:00:00,44133.01,44198.4,43672.96,43747.63,1976.5286
2021:09:23 16:00:00,43747.63,43896.44,43602.0,43789.24,1404.5049
2021:09:23 17:00:00,43789.23,44936.77,43789.23,44817.3,5297.874
2021:09:23 18:00:00,44817.3,44915.66,44462.91,44735.46,2652.4094
2021:09:23 19:00:00,44735.47,44851.07,44563.58,44767.57,1576.2472
2021:09:23 20:00:00,44767.56,44820.99,44468.13,44680.01,1706.0071
2021:09:23 21:00:00,44680.01,44736.3,44550.01,44665.62,1004.0018
2021:09:23 22:00:00,44665.63,44978.0,44358.0,44786.35,2075.3013
2021:09:23 23:00:00,44786.36,44879.05,44588.84,44865.26,1595.3888
2021:09:24 00:00:00,44865.26,44978.53,44607.78,44649.99,1996.9374
2021:09:24 01:00:00,44649.98,44802.6,44369.75,44460.58,1666.9572
2021:09:24 02:00:00,44460.58,44563.1,44298.83,44444.43,1745.4225
2021:09:24 03:00:00,44444.44,44559.99,44205.0,44283.03,1602.3352
2021:09:24 04:00:00,44283.04,44385.38,44000.0,44261.63,1702.4607
2021:09:24 05:00:00,44261.63,44280.78,43889.64,44210.52,2079.6877
2021:09:24 06:00:00,44210.52,44449.46,44100.02,44118.14,1635.8263
2021:09:24 07:00:00,44118.14,45200.0,44113.48,44818.46,4666.4854
2021:09:24 08:00:00,44818.46,45075.0,44412.0,44517.29,2680.2876
2021:09:24 09:00:00,44517.28,44528.95,42331.24,42350.81,13215.493
2021:09:24 10:00:00,42350.81,42694.98,41927.22,42142.54,6810.272
2021:09:24 11:00:00,42142.55,42299.0,40675.0,41527.5,10394.325
2021:09:24 12:00:00,41527.5,41628.7,40976.86,41182.76,4851.8477
2021:09:24 13:00:00,41182.76,42000.0,40843.82,41830.86,6174.485
2021:09:24 14:00:00,41830.86,42679.93,41761.09,42448.12,6562.0767
2021:09:24 15:00:00,42448.11,42478.49,41617.3,41944.01,3051.0972
2021:09:24 16:00:00,41944.0,42370.01,41833.91,42188.51,2141.5098
2021:09:24 17:00:00,42188.51,42188.52,41742.01,41992.56,1621.7786
2021:09:24 18:00:00,41992.55,42321.0,41927.25,42152.07,1157.468
2021:09:24 19:00:00,42152.07,42533.47,42135.26,42371.43,1734.9512
2021:09:24 20:00:00,42371.43,42979.0,42303.78,42934.52,1975.5559
2021:09:24 21:00:00,42934.52,43200.0,42774.29,42911.69,1868.4841
2021:09:24 22:00:00,42911.69,43093.57,42741.07,42993.13,1438.3217
2021:09:24 23:00:00,42993.13,43036.86,42477.0,42810.57,1339.36
2021:09:25 00:00:00,42810.58,42950.0,42548.66,42727.89,1637.466
2021:09:25 01:00:00,42727.88,42782.57,42024.54,42392.91,2099.2747
2021:09:25 02:00:00,42392.91,42738.52,42278.4,42336.36,1086.5088
2021:09:25 03:00:00,42336.36,42781.62,42326.38,42608.11,1310.0376
2021:09:25 04:00:00,42608.11,42860.94,42608.11,42693.01,956.30725
2021:09:25 05:00:00,42693.0,42842.48,42400.0,42446.13,1160.1084
2021:09:25 06:00:00,42446.09,42816.74,42435.48,42744.69,793.08545
2021:09:25 07:00:00,42744.7,42785.4,42206.43,42372.02,1421.8828
2021:09:25 08:00:00,42369.52,42803.4,41646.28,42642.91,4019.3323
2021:09:25 09:00:00,42642.91,42899.54,42448.09,42649.29,2253.9758
2021:09:25 10:00:00,42649.28,42966.84,42600.0,42679.58,1166.6215
2021:09:25 11:00:00,42679.58,42683.15,42234.1,42485.03,1576.9606
2021:09:25 12:00:00,42485.03,42631.79,42302.56,42344.98,1019.2754
2021:09:25 13:00:00,42344.97,42765.21,42243.6,42500.02,1960.6985
2021:09:25 14:00:00,42500.01,42609.99,42156.33,42343.93,1699.299
2021:09:25 15:00:00,42343.94,42765.54,42213.8,42669.96,1820.8994
2021:09:25 16:00:00,42669.97,42748.26,42348.39,42629.61,1532.1624
2021:09:25 17:00:00,42629.61,42717.08,42513.14,42597.56,1084.3203
2021:09:25 18:00:00,42597.37,42813.34,42429.58,42581.83,1192.7745
2021:09:25 19:00:00,42581.82,42774.62,42500.0,42665.95,834.71405
2021:09:25 20:00:00,42665.95,42807.53,42522.11,42645.91,772.6418
2021:09:25 21:00:00,42645.9,42720.0,42375.0,42676.06,887.5114
2021:09:25 22:00:00,42676.06,42792.49,42574.34,42717.37,752.6081
2021:09:25 23:00:00,42717.37,42808.29,42579.01,42670.64,556.1059
2021:09:26 00:00:00,42670.63,42735.05,42306.77,42575.68,1644.2244
2021:09:26 01:00:00,42575.67,42619.39,42117.2,42383.95,1680.2838
2021:09:26 02:00:00,42383.94,42426.72,41904.02,42062.5,1835.4777
2021:09:26 03:00:00,42062.5,42397.95,41924.2,42212.4,1121.3787
2021:09:26 04:00:00,42212.41,42252.15,41855.0,42223.06,1214.3804
2021:09:26 05:00:00,42223.05,42302.79,41968.67,42069.04,935.38776
2021:09:26 06:00:00,42069.03,42184.06,41930.7,41963.14,1095.5292
2021:09:26 07:00:00,41963.13,42060.0,40750.0,41231.34,5678.138
2021:09:26 08:00:00,41227.07,41691.31,41037.13,41607.53,4167.6567
2021:09:26 09:00:00,41607.53,43746.9,41500.68,43251.33,7240.3687
2021:09:26 10:00:00,43251.33,43489.0,42832.36,43003.37,3214.4104
2021:09:26 11:00:00,43003.37,43322.02,42998.81,43063.57,1573.9751
2021:09:26 12:00:00,43063.57,43467.22,43063.57,43262.2,2095.7178
2021:09:26 13:00:00,43262.21,43350.0,43116.57,43217.41,1150.7485
2021:09:26 14:00:00,43217.41,43399.99,43091.34,43318.36,1552.8947
2021:09:26 15:00:00,43318.37,43426.0,43194.19,43343.73,2037.0977
2021:09:26 16:00:00,43343.73,43543.99,43136.36,43214.15,1577.0287
2021:09:26 17:00:00,43220.32,43300.57,43078.33,43145.0,2126.3835
2021:09:26 18:00:00,43145.0,43284.0,43136.64,43190.81,564.51306
2021:09:26 19:00:00,43190.82,43433.99,43124.26,43252.54,793.46423
2021:09:26 20:00:00,43255.32,43699.0,43255.32,43640.1,1555.409
2021:09:26 21:00:00,43640.11,43692.0,43356.51,43563.89,726.9196
2021:09:26 22:00:00,43563.9,43950.0,42785.25,42894.49,2138.0146
2021:09:26 23:00:00,42894.5,43253.77,42673.67,43160.9,2160.5955
2021:09:27 00:00:00,43160.9,43968.0,42933.0,43872.24,2273.275
2021:09:27 01:00:00,43872.24,44303.5,43711.0,44271.66,2518.4624
2021:09:27 02:00:00,44273.4,44350.0,43961.99,44174.13,1721.0886
2021:09:27 03:00:00,44174.13,44235.49,43843.12,44038.75,1118.6694
2021:09:27 04:00:00,44038.74,44081.49,43900.36,44013.08,935.5747
2021:09:27 05:00:00,44013.08,44250.0,43972.18,44085.89,1184.5792
2021:09:27 06:00:00,44085.89,44215.55,43678.58,43728.35,1438.8663
2021:09:27 07:00:00,43728.35,43932.97,43662.0,43688.03,1483.5234
2021:09:27 08:00:00,43685.34,43892.32,43662.0,43836.2,1406.3207
2021:09:27 09:00:00,43836.21,44129.28,43367.57,43556.97,2359.361
2021:09:27 10:00:00,43556.97,43958.0,43510.1,43772.19,1387.3551
2021:09:27 11:00:00,43772.19,43863.85,43550.0,43747.69,1159.524
2021:09:27 12:00:00,43747.68,43831.22,43260.75,43544.33,1958.5941
2021:09:27 13:00:00,43544.33,43668.89,43320.59,43508.48,1249.729
2021:09:27 14:00:00,43508.48,44089.75,43083.74,43192.38,2722.6677
2021:09:27 15:00:00,43192.39,43336.22,43045.53,43293.26,2166.3086
2021:09:27 16:00:00,43293.27,43416.42,42850.0,43066.16,2579.5518
2021:09:27 17:00:00,43066.16,43240.01,42923.52,43049.47,1279.1724
2021:09:27 18:00:00,43049.46,43213.32,42940.01,43033.61,1087.2551
2021:09:27 19:00:00,43033.61,43193.93,42947.73,43011.82,1096.7703
2021:09:27 20:00:00,43011.82,43013.99,42564.32,42675.71,1865.8942
2021:09:27 21:00:00,42675.7,43160.86,42578.56,43069.98,946.2037
2021:09:27 22:00:00,43070.3,43400.0,42983.61,43163.66,1147.6068
2021:09:27 23:00:00,43163.67,43234.16,42098.0,42147.35,2690.49
2021:09:28 00:00:00,42147.35,42434.54,41942.0,42333.0,2023.2242
2021:09:28 01:00:00,42333.0,42548.69,42078.63,42459.91,1477.8716
2021:09:28 02:00:00,42459.92,42670.17,42242.93,42433.06,1448.118
2021:09:28 03:00:00,42433.05,42703.65,42375.55,42558.4,1186.2133
2021:09:28 04:00:00,42558.41,42787.38,42505.0,42635.84,1021.17645
2021:09:28 05:00:00,42634.84,42722.3,42347.2,42413.06,1495.1895
2021:09:28 06:00:00,42413.07,42490.95,41855.99,42214.35,1739.5786
2021:09:28 07:00:00,42214.35,42303.34,41650.0,41775.25,2331.773
2021:09:28 08:00:00,41777.79,42081.74,41514.12,41844.31,3176.9336
2021:09:28 09:00:00,41844.32,42140.0,41656.0,41891.99,1859.5723
2021:09:28 10:00:00,41891.99,41947.49,41620.35,41820.67,1459.9939
2021:09:28 11:00:00,41820.67,42174.26,41716.56,42101.49,1893.6044
2021:09:28 12:00:00,42105.61,42132.35,41754.0,41827.41,1368.0947
2021:09:28 13:00:00,41830.96,42593.69,41792.0,41999.96,3776.3416
2021:09:28 14:00:00,41999.95,41999.95,41278.49,41543.63,3880.2864
2021:09:28 15:00:00,41543.63,41678.98,41317.0,41447.18,1846.1283
2021:09:28 16:00:00,41447.18,41644.32,41137.77,41262.0,1789.4929
2021:09:28 17:00:00,41262.0,41458.42,41115.0,41404.41,1695.0352
2021:09:28 18:00:00,41404.96,41750.0,41270.5,41578.38,1548.592
2021:09:28 19:00:00,41578.38,41763.97,41380.74,41601.99,1211.8524
2021:09:28 20:00:00,41601.8,42017.33,41574.07,41770.75,1492.5734
2021:09:28 21:00:00,41770.75,41992.99,41762.37,41851.86,702.6177
2021:09:28 22:00:00,41851.86,41864.19,41556.96,41574.51,871.2584
2021:09:28 23:00:00,41574.51,41691.85,40888.0,41026.54,2076.7405
2021:09:29 00:00:00,41025.01,41760.0,40753.88,41596.2,2974.7178
2021:09:29 01:00:00,41596.21,41850.3,41334.0,41551.15,1498.8925
2021:09:29 02:00:00,41551.15,41897.98,41544.37,41701.8,1333.3009
2021:09:29 03:00:00,41701.81,42274.76,41620.0,42199.99,1739.2684
2021:09:29 04:00:00,42199.99,42476.26,42136.99,42245.8,1725.1405
2021:09:29 05:00:00,42245.79,42300.38,42000.0,42300.38,1069.9003
2021:09:29 06:00:00,42300.37,42456.39,42129.62,42450.25,1075.2181
2021:09:29 09:00:00,42442.0,42442.02,42000.0,42252.57,1181.4255
2021:09:29 10:00:00,42252.57,42500.0,42129.63,42431.93,1558.9658
2021:09:29 11:00:00,42431.93,42458.79,42228.1,42399.98,1279.3308
2021:09:29 12:00:00,42399.98,42590.0,41856.21,42050.31,2248.5847
2021:09:29 13:00:00,42050.31,42190.0,41900.0,42144.48,1813.0189
2021:09:29 14:00:00,42144.47,42263.94,42041.7,42219.12,1252.9788
2021:09:29 15:00:00,42219.12,42249.99,41619.99,41698.98,2110.323
2021:09:29 16:00:00,41698.97,41824.01,41416.71,41497.31,1909.0714
2021:09:29 17:00:00,41497.31,41582.28,41200.01,41219.72,1255.9686
2021:09:29 18:00:00,41219.72,41499.99,41052.4,41306.78,1691.0088
2021:09:29 19:00:00,41306.78,41509.5,41151.04,41207.86,1051.4741
2021:09:29 20:00:00,41207.87,41278.96,40900.0,41128.88,1885.3533
2021:09:29 21:00:00,41128.88,41300.0,40956.06,41236.0,953.3713
2021:09:29 22:00:00,41236.0,41465.0,41071.29,41360.36,1088.0238
2021:09:29 23:00:00,41360.36,41580.67,41296.3,41524.28,816.19714
2021:09:30 00:00:00,41524.29,42420.37,41410.17,42329.41,2272.0403
2021:09:30 01:00:00,42328.2,43196.96,42250.99,42965.41,3502.7534
2021:09:30 02:00:00,42965.41,43424.19,42910.1,43407.83,2265.1262
2021:09:30 03:00:00,43407.83,43729.68,43135.09,43591.23,2660.9065
2021:09:30 04:00:00,43591.24,43830.0,43432.82,43506.61,1898.0132
2021:09:30 05:00:00,43506.65,43705.44,43438.72,43516.52,1236.9618
2021:09:30 06:00:00,43516.51,43680.0,43362.51,43371.92,1259.8376
2021:09:30 07:00:00,43371.92,43449.99,43217.16,43286.88,1501.8428
2021:09:30 08:00:00,43286.88,43446.77,42784.83,43062.03,3064.0745
2021:09:30 09:00:00,43062.02,43307.85,42975.36,43147.37,1481.5813
2021:09:30 10:00:00,43147.37,43298.36,42697.01,42826.78,1636.0905
2021:09:30 11:00:00,42826.78,43127.97,42767.74,43072.29,1204.0834
2021:09:30 12:00:00,43072.29,43777.0,43006.78,43419.53,3134.9197
2021:09:30 13:00:00,43419.54,43580.0,43066.17,43081.77,2273.525
2021:09:30 14:00:00,43081.77,43208.51,42850.0,43118.64,2090.4636
2021:09:30 15:00:00,43118.64,43499.0,42935.66,43149.02,2090.8054
2021:09:30 16:00:00,43149.02,43218.0,42819.86,42950.67,1602.24
2021:09:30 17:00:00,42950.66,43400.0,42906.69,43333.12,1992.3958
2021:09:30 18:00:00,43333.12,44044.23,43261.84,43994.08,3022.3584
2021:09:30 19:00:00,43994.08,44141.37,43525.0,43532.31,1916.1422
2021:09:30 20:00:00,43532.32,43772.47,43100.0,43435.08,1425.9979
2021:09:30 21:00:00,43436.56,43799.93,43375.1,43754.0,920.7836
2021:09:30 22:00:00,43754.0,43915.89,43631.14,43741.7,1044.9879
2021:09:30 23:00:00,43741.69,43900.0,43590.0,43824.1,883.2964
2021:10:01 00:00:00,43820.01,44059.0,43661.63,43694.48,2001.5607
2021:10:01 01:00:00,43696.14,43803.94,43417.61,43742.74,1292.5585
2021:10:01 02:00:00,43742.74,43794.89,43283.03,43379.01,1348.7074
2021:10:01 03:00:00,43379.0,43680.0,43352.28,43635.79,993.1198
2021:10:01 04:00:00,43635.79,43715.71,43456.46,43625.02,982.32556
2021:10:01 05:00:00,43625.02,43923.21,43515.61,43850.33,1190.5739
2021:10:01 06:00:00,43850.32,44048.56,43729.0,43995.09,1537.374
2021:10:01 07:00:00,43995.1,44836.0,43916.26,44788.42,4789.796
2021:10:01 08:00:00,44788.42,44999.0,44700.0,44945.8,2953.8372
2021:10:01 09:00:00,44945.81,45000.0,44767.29,44906.0,1809.7305
2021:10:01 10:00:00,44905.99,47786.7,44829.4,47081.46,12252.882
2021:10:01 11:00:00,47081.47,47659.32,46957.48,47488.08,4669.2085
2021:10:01 12:00:00,47488.07,47886.11,47170.23,47214.37,5156.1055
2021:10:01 13:00:00,47214.37,47379.99,46957.14,46980.94,2595.139
2021:10:01 14:00:00,46980.94,47347.53,46763.68,47130.0,3479.2202
2021:10:01 15:00:00,47133.67,47490.71,47039.94,47363.68,3517.29
2021:10:01 16:00:00,47363.69,47850.0,47232.98,47559.88,2884.1306
2021:10:01 17:00:00,47566.0,47700.0,47397.01,47617.29,1433.3394
2021:10:01 18:00:00,47617.29,47928.0,47437.86,47724.18,1810.5088
2021:10:01 19:00:00,47724.17,48190.0,47705.68,48030.0,2275.138
2021:10:01 20:00:00,48029.99,48183.17,47721.74,48090.42,1733.2927
2021:10:01 21:00:00,48090.43,48430.0,48062.59,48344.93,2069.8494
2021:10:01 22:00:00,48344.93,48495.0,47710.01,48001.0,2501.5422
2021:10:01 23:00:00,48000.99,48171.37,47910.36,48141.61,967.64514
2021:10:02 00:00:00,48141.6,48224.01,47610.76,47817.73,2213.0046
2021:10:02 01:00:00,47817.73,48113.68,47692.51,47736.82,1408.8052
2021:10:02 02:00:00,47736.81,47880.6,47634.94,47708.51,1130.7916
2021:10:02 03:00:00,47708.51,47790.0,47443.98,47520.84,1385.9011
2021:10:02 04:00:00,47520.84,47716.9,47430.18,47569.92,1546.2046
2021:10:02 05:00:00,47569.92,47853.15,47510.18,47749.32,940.76733
2021:10:02 06:00:00,47749.32,47900.0,47662.1,47801.94,907.83575
2021:10:02 07:00:00,47801.94,47865.96,47705.04,47725.01,1040.2091
2021:10:02 08:00:00,47725.0,47774.84,47516.56,47723.91,975.1543
2021:10:02 09:00:00,47723.91,47899.01,47666.0,47708.43,822.4747
2021:10:02 10:00:00,47708.44,47762.29,47530.24,47606.05,749.1326
2021:10:02 11:00:00,47606.04,47734.94,47478.44,47683.45,924.61597
2021:10:02 12:00:00,47683.46,47785.0,47616.8,47729.23,986.1385
2021:10:02 13:00:00,47729.24,48336.59,47630.1,47825.16,3093.3977
2021:10:02 14:00:00,47825.17,48123.44,47790.43,48019.26,1840.7222
2021:10:02 15:00:00,48019.99,48054.48,47810.0,47828.52,1161.7465
2021:10:02 16:00:00,47831.94,48016.21,47650.0,48004.69,1728.7037
2021:10:02 17:00:00,48004.69,48064.25,47826.19,47879.99,949.95605
2021:10:02 18:00:00,47879.99,47928.35,47720.0,47864.02,904.1879
2021:10:02 19:00:00,47864.01,48267.0,47864.01,48239.99,1401.6991
2021:10:02 20:00:00,48240.0,48269.39,47874.98,47996.24,1146.9946
2021:10:02 21:00:00,47996.24,48167.58,47988.77,48125.9,571.95337
2021:10:02 22:00:00,48125.9,48300.0,48045.16,48049.34,904.85254
2021:10:02 23:00:00,48049.33,48184.0,47500.0,47634.9,1773.7322
2021:10:03 00:00:00,47634.89,47808.19,47088.0,47272.06,2272.9526
2021:10:03 01:00:00,47274.57,47609.88,47223.27,47516.37,1187.8218
2021:10:03 02:00:00,47516.38,47769.99,47500.0,47620.36,941.31647
2021:10:03 03:00:00,47620.37,47963.0,47534.34,47898.66,826.1206
2021:10:03 04:00:00,47894.44,47963.0,47788.34,47890.78,633.7895
2021:10:03 05:00:00,47890.78,48100.0,47860.11,47990.14,735.5596
2021:10:03 06:00:00,47990.13,48057.0,47896.93,47972.99,617.2518
2021:10:03 07:00:00,47970.15,47970.16,47814.0,47895.99,569.31946
2021:10:03 08:00:00,47896.0,47983.38,47798.5,47823.99,838.1708
2021:10:03 09:00:00,47823.98,47869.0,47600.0,47830.09,1489.7223
2021:10:03 10:00:00,47830.09,47953.2,47730.0,47812.32,625.24084
2021:10:03 11:00:00,47812.32,48048.0,47778.05,47974.86,972.5555
2021:10:03 12:00:00,47974.86,48090.0,47808.14,47964.43,804.9747
2021:10:03 13:00:00,47964.44,48150.0,47841.0,48052.5,1147.5181
2021:10:03 14:00:00,48052.5,48105.6,47892.99,47965.64,997.5045
2021:10:03 15:00:00,47965.64,48025.31,47799.18,47879.82,1251.8049
2021:10:03 16:00:00,47879.81,48067.69,47821.96,48034.99,937.246
2021:10:03 17:00:00,48034.99,49228.08,47943.09,48910.24,4172.6826
2021:10:03 18:00:00,48910.23,49176.32,48541.33,48822.03,2520.1067
2021:10:03 19:00:00,48822.03,48960.98,48725.0,48774.76,977.20416
2021:10:03 20:00:00,48774.76,48837.88,48400.59,48425.02,1312.9203
2021:10:03 21:00:00,48425.02,48455.11,47601.89,47758.21,2613.2676
2021:10:03 22:00:00,47758.2,48200.0,47700.0,47984.94,1346.8441
2021:10:03 23:00:00,47988.23,48320.0,47874.0,48200.01,1033.1614
